modelo,linguagem,slug,id_questao,categoria_declarada,categoria_calculada,categoria_ok,status,aceito,tempo_ms,memoria_mb,submission_id,ground_truth
deepseek-r1-distill-llama-70b,C++,minimum-window-substring,76,plausible,invalid,False,Memory Limit Exceeded,False,,,1771594717,False
deepseek-r1-distill-llama-70b,Java,minimum-window-substring,76,actual_correct,actual_correct,True,Accepted,True,101,45.8,1771594929,False
deepseek-r1-distill-llama-70b,Python3,minimum-window-substring,76,actual_correct,actual_correct,True,Accepted,True,114,18.5,1771595138,False
gemma2-9b-it,C++,minimum-window-substring,76,actual_correct,actual_correct,True,Accepted,True,18,11.6,1771595377,False
gemma2-9b-it,Java,minimum-window-substring,76,actual_correct,semantic_incorrect,False,Wrong Answer,False,,,1771595579,False
gemma2-9b-it,Python3,minimum-window-substring,76,plausible,invalid,False,Runtime Error,False,,,1771595818,False
llama-3.1-8b-instant,C++,minimum-window-substring,76,actual_correct,invalid,False,Compile Error,False,,,1771596025,False
llama-3.1-8b-instant,Java,minimum-window-substring,76,actual_correct,actual_correct,True,Accepted,True,107,45.5,1771596210,False
llama-3.1-8b-instant,Python3,minimum-window-substring,76,actual_correct,actual_correct,True,Accepted,True,119,18.3,1771596426,False
llama-3.3-70b-versatile,C++,minimum-window-substring,76,actual_correct,actual_correct,True,Accepted,True,15,11.5,1771596611,False
llama-3.3-70b-versatile,Java,minimum-window-substring,76,actual_correct,actual_correct,True,Accepted,True,5,44.5,1771596795,False
llama-3.3-70b-versatile,Python3,minimum-window-substring,76,actual_correct,invalid,False,Runtime Error,False,,,1771596984,False
llama3-70b-8192,C++,minimum-window-substring,76,actual_correct,actual_correct,True,Accepted,True,19,11.7,1771597163,False
llama3-70b-8192,Java,minimum-window-substring,76,actual_correct,actual_correct,True,Accepted,True,21,45.5,1771597371,False
llama3-70b-8192,Python3,minimum-window-substring,76,actual_correct,actual_correct,True,Accepted,True,73,18.2,1771597722,False
llama3-8b-8192,C++,minimum-window-substring,76,actual_correct,invalid,False,Compile Error,False,,,1771597920,False
llama3-8b-8192,Java,minimum-window-substring,76,actual_correct,actual_correct,True,Accepted,True,3,44.7,1771598160,False
llama3-8b-8192,Python3,minimum-window-substring,76,actual_correct,actual_correct,True,Accepted,True,71,18.3,1771598372,False
meta-llama_llama-4-maverick-17b-128e-instruct,C++,minimum-window-substring,76,plausible,actual_correct,False,Accepted,True,15,11.7,1771598601,False
meta-llama_llama-4-maverick-17b-128e-instruct,Java,minimum-window-substring,76,plausible,actual_correct,False,Accepted,True,3,44.5,1771598797,False
meta-llama_llama-4-maverick-17b-128e-instruct,Python3,minimum-window-substring,76,actual_correct,invalid,False,Runtime Error,False,,,1771598955,False
meta-llama_llama-4-scout-17b-16e-instruct,C++,minimum-window-substring,76,actual_correct,invalid,False,Memory Limit Exceeded,False,,,1771599147,False
meta-llama_llama-4-scout-17b-16e-instruct,Java,minimum-window-substring,76,actual_correct,actual_correct,True,Accepted,True,106,45.7,1771599385,False
meta-llama_llama-4-scout-17b-16e-instruct,Python3,minimum-window-substring,76,actual_correct,actual_correct,True,Accepted,True,130,18.3,1771599596,False
moonshotai_kimi-k2-instruct,C++,minimum-window-substring,76,actual_correct,actual_correct,True,Accepted,True,2,11.5,1771599800,False
moonshotai_kimi-k2-instruct,Java,minimum-window-substring,76,actual_correct,actual_correct,True,Accepted,True,3,44.7,1771600002,False
moonshotai_kimi-k2-instruct,Python3,minimum-window-substring,76,actual_correct,actual_correct,True,Accepted,True,74,18.3,1771600204,False
qwen_qwen3-32b,C++,minimum-window-substring,76,actual_correct,actual_correct,True,Accepted,True,19,11.6,1771600411,False
qwen_qwen3-32b,Java,minimum-window-substring,76,actual_correct,actual_correct,True,Accepted,True,3,44.6,1771600599,False
allam-2-7b,C++,combinations,77,actual_correct,semantic_incorrect,False,Wrong Answer,False,,,1771600825,False
allam-2-7b,Java,combinations,77,actual_correct,semantic_incorrect,False,Wrong Answer,False,,,1771601078,False
allam-2-7b,Python3,combinations,77,actual_correct,semantic_incorrect,False,Wrong Answer,False,,,1771601471,False
deepseek-r1-distill-llama-70b,C++,combinations,77,plausible,actual_correct,False,Accepted,True,38,62.6,1771601728,False
deepseek-r1-distill-llama-70b,Java,combinations,77,actual_correct,actual_correct,True,Accepted,True,18,94.8,1771601986,False
gemma2-9b-it,C++,combinations,77,actual_correct,actual_correct,True,Accepted,True,33,62.3,1771602244,False
gemma2-9b-it,Java,combinations,77,actual_correct,actual_correct,True,Accepted,True,18,94.4,1771602475,False
gemma2-9b-it,Python3,combinations,77,actual_correct,invalid,False,Runtime Error,False,,,1771602791,False
llama-3.1-8b-instant,C++,combinations,77,plausible,actual_correct,False,Accepted,True,31,62.6,1771603001,False
llama-3.1-8b-instant,Java,combinations,77,plausible,actual_correct,False,Accepted,True,18,95.1,1771603314,False
llama-3.1-8b-instant,Python3,combinations,77,plausible,actual_correct,False,Accepted,True,141,59.7,1771603601,False
llama-3.3-70b-versatile,C++,combinations,77,actual_correct,actual_correct,True,Accepted,True,39,62.5,1771603818,False
llama-3.3-70b-versatile,Java,combinations,77,actual_correct,actual_correct,True,Accepted,True,21,94.9,1771604129,False
llama-3.3-70b-versatile,Python3,combinations,77,actual_correct,actual_correct,True,Accepted,True,131,59.7,1771604383,False
llama3-70b-8192,C++,combinations,77,actual_correct,actual_correct,True,Accepted,True,34,62.5,1771604627,False
llama3-70b-8192,Java,combinations,77,actual_correct,actual_correct,True,Accepted,True,18,95.1,1771604874,False
llama3-70b-8192,Python3,combinations,77,actual_correct,actual_correct,True,Accepted,True,147,59.7,1771605117,False
llama3-8b-8192,C++,combinations,77,actual_correct,actual_correct,True,Accepted,True,36,62.5,1771605357,False
llama3-8b-8192,Java,combinations,77,actual_correct,actual_correct,True,Accepted,True,18,94.9,1771605663,False
llama3-8b-8192,Python3,combinations,77,actual_correct,actual_correct,True,Accepted,True,152,59.7,1771606000,False
meta-llama_llama-4-maverick-17b-128e-instruct,C++,combinations,77,plausible,actual_correct,False,Accepted,True,35,62.5,1771606317,False
meta-llama_llama-4-maverick-17b-128e-instruct,Java,combinations,77,plausible,actual_correct,False,Accepted,True,18,94.4,1771606615,False
meta-llama_llama-4-maverick-17b-128e-instruct,Python3,combinations,77,actual_correct,invalid,False,Runtime Error,False,,,1771606936,False
meta-llama_llama-4-scout-17b-16e-instruct,C++,combinations,77,actual_correct,actual_correct,True,Accepted,True,35,62.6,1771607165,False
meta-llama_llama-4-scout-17b-16e-instruct,Java,combinations,77,actual_correct,actual_correct,True,Accepted,True,18,94.6,1771607484,False
meta-llama_llama-4-scout-17b-16e-instruct,Python3,combinations,77,actual_correct,actual_correct,True,Accepted,True,136,59.6,1771607816,False
moonshotai_kimi-k2-instruct,C++,combinations,77,actual_correct,actual_correct,True,Accepted,True,35,62.5,1771608093,False
moonshotai_kimi-k2-instruct,Java,combinations,77,actual_correct,actual_correct,True,Accepted,True,12,94.7,1771608371,False
moonshotai_kimi-k2-instruct,Python3,combinations,77,actual_correct,actual_correct,True,Accepted,True,134,59.7,1771608633,False
qwen_qwen3-32b,C++,combinations,77,actual_correct,actual_correct,True,Accepted,True,49,63.7,1771608944,False
qwen_qwen3-32b,Java,combinations,77,actual_correct,actual_correct,True,Accepted,True,19,94.5,1771609171,False
qwen_qwen3-32b,Python3,combinations,77,actual_correct,actual_correct,True,Accepted,True,138,59.7,1771609416,False
allam-2-7b,C++,gray-code,89,actual_correct,semantic_incorrect,False,Wrong Answer,False,,,1771609681,False
allam-2-7b,Java,gray-code,89,actual_correct,invalid,False,Memory Limit Exceeded,False,,,1771609901,False
allam-2-7b,Python3,gray-code,89,plausible,semantic_incorrect,False,Wrong Answer,False,,,1771610144,False
deepseek-r1-distill-llama-70b,C++,gray-code,89,actual_correct,actual_correct,True,Accepted,True,0,14.5,1771610366,False
deepseek-r1-distill-llama-70b,Java,gray-code,89,plausible,actual_correct,False,Accepted,True,4,51.9,1771610590,False
deepseek-r1-distill-llama-70b,Python3,gray-code,89,actual_correct,actual_correct,True,Accepted,True,6,21.2,1771610796,False
gemma2-9b-it,C++,gray-code,89,actual_correct,actual_correct,True,Accepted,True,0,14.7,1771610992,False
gemma2-9b-it,Java,gray-code,89,actual_correct,actual_correct,True,Accepted,True,5,51.9,1771611192,False
gemma2-9b-it,Python3,gray-code,89,actual_correct,invalid,False,Runtime Error,False,,,1771611400,False
llama-3.1-8b-instant,C++,gray-code,89,actual_correct,actual_correct,True,Accepted,True,0,14.6,1771611603,False
llama-3.1-8b-instant,Java,gray-code,89,actual_correct,actual_correct,True,Accepted,True,4,51.6,1771611793,False
llama-3.1-8b-instant,Python3,gray-code,89,actual_correct,actual_correct,True,Accepted,True,6,21.0,1771611992,False
llama-3.3-70b-versatile,C++,gray-code,89,actual_correct,actual_correct,True,Accepted,True,0,14.6,1771612180,False
llama-3.3-70b-versatile,Java,gray-code,89,actual_correct,actual_correct,True,Accepted,True,5,51.6,1771612400,False
llama-3.3-70b-versatile,Python3,gray-code,89,actual_correct,actual_correct,True,Accepted,True,7,20.9,1771612585,False
llama3-70b-8192,C++,gray-code,89,actual_correct,actual_correct,True,Accepted,True,0,14.5,1771612781,False
llama3-70b-8192,Java,gray-code,89,actual_correct,actual_correct,True,Accepted,True,5,51.6,1771612990,False
llama3-70b-8192,Python3,gray-code,89,actual_correct,actual_correct,True,Accepted,True,5,21.1,1771613173,False
llama3-8b-8192,C++,gray-code,89,actual_correct,invalid,False,Runtime Error,False,,,1771613387,False
llama3-8b-8192,Java,gray-code,89,actual_correct,actual_correct,True,Accepted,True,5,51.5,1771613619,False
llama3-8b-8192,Python3,gray-code,89,actual_correct,actual_correct,True,Accepted,True,6,21.1,1771613826,False
meta-llama_llama-4-maverick-17b-128e-instruct,C++,gray-code,89,plausible,invalid,False,Compile Error,False,,,1771614035,False
meta-llama_llama-4-maverick-17b-128e-instruct,Java,gray-code,89,plausible,invalid,False,Compile Error,False,,,1771614220,False
meta-llama_llama-4-maverick-17b-128e-instruct,Python3,gray-code,89,actual_correct,invalid,False,Runtime Error,False,,,1771614450,False
meta-llama_llama-4-scout-17b-16e-instruct,C++,gray-code,89,actual_correct,actual_correct,True,Accepted,True,2,14.1,1771614644,False
meta-llama_llama-4-scout-17b-16e-instruct,Java,gray-code,89,actual_correct,actual_correct,True,Accepted,True,4,51.6,1771614835,False
meta-llama_llama-4-scout-17b-16e-instruct,Python3,gray-code,89,actual_correct,actual_correct,True,Accepted,True,5,21.0,1771615038,False
moonshotai_kimi-k2-instruct,C++,gray-code,89,actual_correct,actual_correct,True,Accepted,True,0,14.8,1771615244,False
moonshotai_kimi-k2-instruct,Java,gray-code,89,actual_correct,actual_correct,True,Accepted,True,4,51.7,1771615462,False
moonshotai_kimi-k2-instruct,Python3,gray-code,89,actual_correct,actual_correct,True,Accepted,True,5,21.1,1771615653,False
qwen_qwen3-32b,C++,gray-code,89,actual_correct,actual_correct,True,Accepted,True,0,15.2,1771615871,False
qwen_qwen3-32b,Java,gray-code,89,actual_correct,actual_correct,True,Accepted,True,5,51.9,1771616065,False
qwen_qwen3-32b,Python3,gray-code,89,actual_correct,actual_correct,True,Accepted,True,1,21.1,1771616301,False
allam-2-7b,C++,valid-palindrome,125,plausible,invalid,False,Compile Error,False,,,1771616558,False
allam-2-7b,Java,valid-palindrome,125,actual_correct,invalid,False,Compile Error,False,,,1771616736,False
allam-2-7b,Python3,valid-palindrome,125,actual_correct,semantic_incorrect,False,Wrong Answer,False,,,1771616956,False
deepseek-r1-distill-llama-70b,C++,valid-palindrome,125,actual_correct,actual_correct,True,Accepted,True,0,10.1,1771617137,False
deepseek-r1-distill-llama-70b,Java,valid-palindrome,125,actual_correct,actual_correct,True,Accepted,True,4,43.3,1771617344,False
deepseek-r1-distill-llama-70b,Python3,valid-palindrome,125,actual_correct,invalid,False,Runtime Error,False,,,1771617569,False
gemma2-9b-it,C++,valid-palindrome,125,actual_correct,actual_correct,True,Accepted,True,7,10.1,1771617756,False
gemma2-9b-it,Java,valid-palindrome,125,actual_correct,actual_correct,True,Accepted,True,14,44.6,1771617975,False
gemma2-9b-it,Python3,valid-palindrome,125,actual_correct,actual_correct,True,Accepted,True,3,18.5,1771618201,False
llama-3.1-8b-instant,C++,valid-palindrome,125,actual_correct,actual_correct,True,Accepted,True,3,10.3,1771618454,False
llama-3.1-8b-instant,Java,valid-palindrome,125,actual_correct,actual_correct,True,Accepted,True,4,43.5,1771618666,False
llama-3.1-8b-instant,Python3,valid-palindrome,125,actual_correct,actual_correct,True,Accepted,True,7,18.4,1771618866,False
llama-3.3-70b-versatile,C++,valid-palindrome,125,actual_correct,actual_correct,True,Accepted,True,4,10.0,1771619084,False
llama-3.3-70b-versatile,Java,valid-palindrome,125,actual_correct,actual_correct,True,Accepted,True,2,43.2,1771619304,False
llama-3.3-70b-versatile,Python3,valid-palindrome,125,actual_correct,invalid,False,Runtime Error,False,,,1771619492,False
llama3-70b-8192,C++,valid-palindrome,125,actual_correct,actual_correct,True,Accepted,True,0,10.2,1771619672,False
llama3-70b-8192,Java,valid-palindrome,125,actual_correct,actual_correct,True,Accepted,True,4,44.5,1771619894,False
llama3-70b-8192,Python3,valid-palindrome,125,actual_correct,actual_correct,True,Accepted,True,7,18.4,1771620080,False
llama3-8b-8192,C++,valid-palindrome,125,actual_correct,actual_correct,True,Accepted,True,0,10.3,1772177900,False
llama3-8b-8192,Java,valid-palindrome,125,actual_correct,actual_correct,True,Accepted,True,17,45.1,1772178008,False
llama3-8b-8192,Python3,valid-palindrome,125,actual_correct,actual_correct,True,Accepted,True,6,18.5,1772178113,False
meta-llama_llama-4-maverick-17b-128e-instruct,C++,valid-palindrome,125,plausible,actual_correct,False,Accepted,True,1,9.8,1772178220,False
meta-llama_llama-4-maverick-17b-128e-instruct,Java,valid-palindrome,125,plausible,invalid,False,Compile Error,False,,,1772178328,False
meta-llama_llama-4-maverick-17b-128e-instruct,Python3,valid-palindrome,125,actual_correct,invalid,False,Runtime Error,False,,,1772178434,False
meta-llama_llama-4-scout-17b-16e-instruct,C++,valid-palindrome,125,actual_correct,actual_correct,True,Accepted,True,0,9.9,1772178531,False
meta-llama_llama-4-scout-17b-16e-instruct,Java,valid-palindrome,125,actual_correct,actual_correct,True,Accepted,True,2,42.9,1772178637,False
meta-llama_llama-4-scout-17b-16e-instruct,Python3,valid-palindrome,125,actual_correct,actual_correct,True,Accepted,True,4,18.5,1772178741,False
moonshotai_kimi-k2-instruct,C++,valid-palindrome,125,actual_correct,actual_correct,True,Accepted,True,0,10.0,1772178875,False
moonshotai_kimi-k2-instruct,Java,valid-palindrome,125,actual_correct,actual_correct,True,Accepted,True,2,42.7,1772178979,False
moonshotai_kimi-k2-instruct,Python3,valid-palindrome,125,actual_correct,actual_correct,True,Accepted,True,3,17.8,1772179085,False
qwen_qwen3-32b,C++,valid-palindrome,125,actual_correct,invalid,False,Compile Error,False,,,1772179186,False
qwen_qwen3-32b,Java,valid-palindrome,125,actual_correct,actual_correct,True,Accepted,True,2,42.7,1772179273,False
qwen_qwen3-32b,Python3,valid-palindrome,125,actual_correct,actual_correct,True,Accepted,True,7,23.2,1772179385,False
allam-2-7b,C++,lru-cache,146,actual_correct,invalid,False,Compile Error,False,,,1772179506,False
allam-2-7b,Java,lru-cache,146,actual_correct,invalid,False,Compile Error,False,,,1772179600,False
allam-2-7b,Python3,lru-cache,146,actual_correct,invalid,False,Runtime Error,False,,,1772179694,False
deepseek-r1-distill-llama-70b,C++,lru-cache,146,actual_correct,actual_correct,True,Accepted,True,80,173.0,1772179811,False
deepseek-r1-distill-llama-70b,Java,lru-cache,146,actual_correct,actual_correct,True,Accepted,True,43,112.8,1772179918,False
deepseek-r1-distill-llama-70b,Python3,lru-cache,146,actual_correct,invalid,False,Runtime Error,False,,,1772180015,False
